area_type,availability,location,total_sqft,bath,balcony,price,BHK,price_per_sqft,SqftClean,price_per_sqft_new,Availability_Year,Availability_Month,IsOutlier
Built-up  Area,Ready To Move,Electronic City Phase Ii,3550.0,2.0,0.0,167.5,4,4718.30985915493,3550.0,4718.30985915493,9999,99,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1031.0,2.0,1.0,53.0,2,5140.640155189137,1031.0,5140.640155189137,9999,99,0
Built-up  Area,18-Aug,Electronic City Phase Ii,1065.0,2.0,1.0,30.88,2,2899.5305164319248,1065.0,2899.5305164319248,2018,8,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1549.0,3.0,2.0,80.0,3,5164.622336991608,1549.0,5164.622336991608,9999,99,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1065.0,2.0,1.0,56.13,2,5270.422535211268,1065.0,5270.422535211268,9999,99,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,920.0,2.0,2.0,26.0,2,2826.086956521739,920.0,2826.086956521739,9999,99,0
Super built-up  Area,18-Apr,Electronic City Phase Ii,1140.0,2.0,1.0,33.84,2,2968.421052631579,1140.0,2968.421052631579,2018,4,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1219.0,2.0,1.0,61.26,2,5025.430680885972,1219.0,5025.430680885972,9999,99,0
Built-up  Area,16-Oct,Electronic City Phase Ii,1252.0,2.0,3.0,65.0,3,5191.693290734825,1252.0,5191.693290734825,2016,10,0
Built-up  Area,18-Aug,Electronic City Phase Ii,1125.0,2.0,1.0,32.49,2,2888.0,1125.0,2888.0,2018,8,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1286.0,2.0,2.0,69.0,2,5365.47433903577,1286.0,5365.47433903577,9999,99,0
Super built-up  Area,18-May,Electronic City Phase Ii,1140.0,2.0,1.0,32.92,2,2887.719298245614,1140.0,2887.719298245614,2018,5,0
Super built-up  Area,18-May,Electronic City Phase Ii,1116.0,2.0,2.0,40.0,2,3584.229390681004,1116.0,3584.2293906810037,2018,5,0
Built-up  Area,Ready To Move,Electronic City Phase Ii,1150.0,3.0,3.0,46.0,3,4000.0,1150.0,4000.0,9999,99,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1192.0,2.0,3.0,47.0,3,3942.953020134228,1192.0,3942.953020134228,9999,99,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1020.0,2.0,2.0,32.0,2,3137.2549019607845,1020.0,3137.2549019607845,9999,99,0
Built-up  Area,Ready To Move,Electronic City Phase Ii,1900.0,3.0,1.0,97.0,4,5105.263157894737,1900.0,5105.263157894737,9999,99,0
Super built-up  Area,18-Jul,Electronic City Phase Ii,1020.0,2.0,1.0,27.43,2,2689.2156862745096,1020.0,2689.2156862745096,2018,7,0
Built-up  Area,18-Jul,Electronic City Phase Ii,1025.0,2.0,1.0,26.65,2,2600.0,1025.0,2600.0,2018,7,0
Built-up  Area,18-Aug,Electronic City Phase Ii,1020.0,2.0,1.0,29.45,2,2887.2549019607845,1020.0,2887.2549019607845,2018,8,0
Built-up  Area,18-Aug,Electronic City Phase Ii,1000.0,2.0,1.0,28.88,2,2888.0,1000.0,2888.0,2018,8,0
Super built-up  Area,18-Jul,Electronic City Phase Ii,1140.0,2.0,2.0,28.5,2,2500.0,1140.0,2500.0,2018,7,0
Super built-up  Area,18-May,Electronic City Phase Ii,1125.0,2.0,1.0,32.49,2,2888.0,1125.0,2888.0,2018,5,0
Super built-up  Area,18-May,Electronic City Phase Ii,1200.0,2.0,1.0,34.65,2,2887.5,1200.0,2887.5,2018,5,0
Super built-up  Area,18-May,Electronic City Phase Ii,1160.0,2.0,1.0,52.2,2,4500.0,1160.0,4500.0,2018,5,0
Super built-up  Area,18-Jun,Electronic City Phase Ii,1244.0,2.0,1.0,55.0,2,4421.221864951768,1244.0,4421.221864951768,2018,6,0
Built-up  Area,18-Aug,Electronic City Phase Ii,1160.0,2.0,1.0,33.51,2,2888.793103448276,1160.0,2888.793103448276,2018,8,0
Super built-up  Area,18-May,Electronic City Phase Ii,972.0,2.0,1.0,40.0,2,4115.22633744856,972.0,4115.22633744856,2018,5,0
Built-up  Area,18-Dec,Electronic City Phase Ii,1160.0,2.0,1.0,33.51,2,2888.793103448276,1160.0,2888.793103448276,2018,12,0
Built-up  Area,18-Jul,Electronic City Phase Ii,1090.0,2.0,1.0,31.48,2,2888.0733944954127,1090.0,2888.0733944954127,2018,7,0
Built-up  Area,18-Aug,Electronic City Phase Ii,1140.0,2.0,1.0,32.92,2,2887.719298245614,1140.0,2887.719298245614,2018,8,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,650.0,1.0,1.0,35.0,1,5384.615384615385,650.0,5384.615384615385,9999,99,0
Built-up  Area,Ready To Move,Electronic City Phase Ii,1155.0,2.0,1.0,57.0,2,4935.064935064935,1155.0,4935.064935064935,9999,99,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1800.0,3.0,3.0,92.0,3,5111.111111111111,1800.0,5111.111111111111,9999,99,0
Built-up  Area,Ready To Move,Electronic City Phase Ii,1300.0,2.0,2.0,28.0,2,2153.846153846154,1300.0,2153.846153846154,9999,99,0
Super built-up  Area,18-May,Electronic City Phase Ii,1160.0,2.0,1.0,33.5,2,2887.9310344827586,1160.0,2887.9310344827586,2018,5,0
Built-up  Area,18-Aug,Electronic City Phase Ii,1025.0,2.0,1.0,29.6,2,2887.8048780487807,1025.0,2887.8048780487807,2018,8,0
Super built-up  Area,19-Aug,Electronic City Phase Ii,829.0,2.0,1.0,22.8,2,2750.301568154403,829.0,2750.301568154403,2019,8,0
Super built-up  Area,18-May,Electronic City Phase Ii,2187.5,4.0,0.0,105.0,4,4800.0,2187.5,4800.0,2018,5,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1252.0,2.0,1.0,67.0,2,5351.437699680511,1252.0,5351.437699680511,9999,99,0
Built-up  Area,18-Dec,Electronic City Phase Ii,1125.0,2.0,1.0,32.63,2,2900.444444444445,1125.0,2900.444444444445,2018,12,0
Super built-up  Area,18-Apr,Electronic City Phase Ii,1140.0,2.0,1.0,34.0,2,2982.4561403508774,1140.0,2982.4561403508774,2018,4,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1252.0,2.0,1.0,65.0,3,5191.693290734825,1252.0,5191.693290734825,9999,99,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1135.0,2.0,2.0,46.0,2,4052.863436123348,1135.0,4052.863436123348,9999,99,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1305.0,3.0,1.0,65.0,3,4980.842911877395,1305.0,4980.842911877395,9999,99,0
Built-up  Area,18-Aug,Electronic City Phase Ii,1165.0,2.0,1.0,33.64,2,2887.5536480686696,1165.0,2887.5536480686696,2018,8,0
Super built-up  Area,18-May,Electronic City Phase Ii,1336.0,2.0,3.0,50.35,3,3768.7125748503,1336.0,3768.7125748502995,2018,5,0
Built-up  Area,Ready To Move,Electronic City Phase Ii,575.0,1.0,1.0,16.75,1,2913.043478260869,575.0,2913.0434782608695,9999,99,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,925.0,2.0,1.0,49.82,3,5385.945945945946,925.0,5385.945945945946,9999,99,0
Built-up  Area,18-Dec,Electronic City Phase Ii,1065.0,2.0,1.0,30.76,2,2888.262910798122,1065.0,2888.262910798122,2018,12,0
Built-up  Area,18-Aug,Electronic City Phase Ii,1065.0,2.0,1.0,30.75,2,2887.323943661972,1065.0,2887.323943661972,2018,8,0
Built-up  Area,18-Dec,Electronic City Phase Ii,1140.0,2.0,1.0,33.06,2,2900.0,1140.0,2900.0,2018,12,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,911.0,2.0,1.0,26.5,2,2908.8913282107574,911.0,2908.8913282107574,9999,99,0
Built-up  Area,18-Aug,Electronic City Phase Ii,1200.0,2.0,1.0,34.65,2,2887.5,1200.0,2887.5,2018,8,0
Super built-up  Area,Ready To Move,Electronic City Phase Ii,1031.0,2.0,1.0,54.48,2,5284.190106692531,1031.0,5284.190106692531,9999,99,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1475.0,3.0,2.0,78.29,3,5307.796610169492,1475.0,5307.796610169492,9999,99,0
Built-up  Area,Ready To Move,Electronics City Phase 1,1490.0,3.0,1.0,78.8,3,5288.5906040268455,1490.0,5288.5906040268455,9999,99,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1113.27,2.0,2.0,53.0,2,4760.74986301616,1113.27,4760.74986301616,9999,99,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1490.0,3.0,1.0,84.0,3,5637.583892617449,1490.0,5637.583892617449,9999,99,0
Built-up  Area,Ready To Move,Electronics City Phase 1,1015.0,2.0,1.0,56.0,2,5517.241379310345,1015.0,5517.241379310345,9999,99,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1515.0,2.0,1.0,80.91,3,5340.59405940594,1515.0,5340.59405940594,9999,99,0
Built-up  Area,Ready To Move,Electronics City Phase 1,995.0,2.0,0.0,46.0,2,4623.115577889447,995.0,4623.115577889447,9999,99,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1555.0,2.0,1.0,82.0,3,5273.311897106109,1555.0,5273.311897106109,9999,99,0
Built-up  Area,18-Jul,Electronics City Phase 1,1340.0,2.0,2.0,75.0,2,5597.014925373134,1340.0,5597.014925373134,2018,7,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1124.0,2.0,2.0,55.0,3,4893.238434163701,1124.0,4893.238434163701,9999,99,0
Super built-up  Area,18-May,Electronics City Phase 1,1175.0,2.0,1.0,57.0,2,4851.063829787234,1175.0,4851.063829787234,2018,5,0
Super built-up  Area,18-Dec,Electronics City Phase 1,755.0,1.0,1.0,42.41,1,5617.218543046358,755.0,5617.218543046358,2018,12,0
Built-up  Area,Ready To Move,Electronics City Phase 1,580.0,1.0,1.0,27.0,1,4655.172413793103,580.0,4655.172413793103,9999,99,0
Built-up  Area,Ready To Move,Electronics City Phase 1,940.0,2.0,2.0,49.0,2,5212.765957446809,940.0,5212.765957446809,9999,99,0
Super built-up  Area,19-Dec,Electronics City Phase 1,1335.0,2.0,2.0,67.0,2,5018.7265917603,1335.0,5018.7265917603,2019,12,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1113.12,2.0,2.0,55.0,2,4941.066551674573,1113.12,4941.066551674573,9999,99,0
Built-up  Area,Ready To Move,Electronics City Phase 1,1350.0,3.0,0.0,71.0,3,5259.259259259259,1350.0,5259.259259259259,9999,99,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,995.0,2.0,1.0,49.8,2,5005.025125628141,995.0,5005.025125628141,9999,99,0
Built-up  Area,Ready To Move,Electronics City Phase 1,635.0,1.0,0.0,26.0,1,4094.488188976378,635.0,4094.488188976378,9999,99,0
Super built-up  Area,18-May,Electronics City Phase 1,1190.0,2.0,1.0,68.0,2,5714.285714285715,1190.0,5714.285714285715,2018,5,0
Super built-up  Area,19-Dec,Electronics City Phase 1,1450.0,3.0,2.0,72.54,3,5002.758620689656,1450.0,5002.758620689656,2019,12,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,360.0,1.0,0.0,16.9,1,4694.444444444443,360.0,4694.444444444443,9999,99,0
Built-up  Area,Ready To Move,Electronics City Phase 1,638.0,1.0,1.0,32.0,1,5015.673981191223,638.0,5015.673981191223,9999,99,0
Super built-up  Area,18-Dec,Electronics City Phase 1,1175.0,2.0,2.0,64.98,2,5530.212765957447,1175.0,5530.212765957447,2018,12,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,585.0,1.0,1.0,21.0,1,3589.74358974359,585.0,3589.74358974359,9999,99,0
Super built-up  Area,19-Dec,Electronics City Phase 1,1200.0,2.0,2.0,59.76,2,4980.0,1200.0,4980.0,2019,12,0
Super built-up  Area,18-Mar,Electronics City Phase 1,1145.0,2.0,1.0,54.0,2,4716.157205240174,1145.0,4716.157205240174,2018,3,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1125.0,2.0,2.0,65.0,2,5777.777777777777,1125.0,5777.777777777777,9999,99,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1550.0,2.0,2.0,82.0,3,5290.322580645161,1550.0,5290.322580645161,9999,99,0
Built-up  Area,Ready To Move,Electronics City Phase 1,865.0,2.0,0.0,40.0,2,4624.277456647399,865.0,4624.277456647399,9999,99,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1800.0,3.0,2.0,93.0,3,5166.666666666667,1800.0,5166.666666666667,9999,99,0
Super built-up  Area,18-Jul,Electronics City Phase 1,1314.0,2.0,2.0,60.0,2,4566.2100456621,1314.0,4566.2100456621,2018,7,0
Super built-up  Area,18-Apr,Electronics City Phase 1,1170.0,2.0,1.0,62.0,2,5299.145299145299,1170.0,5299.145299145299,2018,4,0
Super built-up  Area,18-Dec,Electronics City Phase 1,1450.0,3.0,2.0,79.0,3,5448.275862068966,1450.0,5448.275862068966,2018,12,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,940.0,2.0,1.0,48.0,2,5106.382978723404,940.0,5106.382978723404,9999,99,0
Super built-up  Area,17-May,Electronics City Phase 1,940.0,2.0,1.0,44.0,2,4680.851063829788,940.0,4680.851063829788,2017,5,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1300.0,2.0,1.0,67.0,2,5153.846153846154,1300.0,5153.846153846154,9999,99,0
Built-up  Area,Ready To Move,Electronics City Phase 1,1028.0,2.0,1.0,51.0,2,4961.089494163424,1028.0,4961.089494163424,9999,99,0
Super built-up  Area,18-May,Electronics City Phase 1,1205.0,2.0,2.0,60.0,2,4979.253112033195,1205.0,4979.253112033195,2018,5,0
Super built-up  Area,18-Jun,Electronics City Phase 1,1305.0,2.0,1.0,67.0,2,5134.099616858238,1305.0,5134.099616858238,2018,6,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,755.0,1.0,0.0,30.12,1,3989.4039735099336,755.0,3989.4039735099336,9999,99,0
Super built-up  Area,Ready To Move,Electronics City Phase 1,1175.0,2.0,1.0,60.0,2,5106.382978723404,1175.0,5106.382978723404,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,1700.0,3.0,1.0,180.0,3,10588.235294117649,1700.0,10588.235294117647,9999,99,0
Built-up  Area,Ready To Move,Frazer Town,1305.0,3.0,0.0,95.45,3,7314.176245210728,1305.0,7314.176245210728,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,1870.0,3.0,3.0,185.0,3,9893.048128342249,1870.0,9893.048128342247,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,1750.0,3.0,2.0,150.0,3,8571.42857142857,1750.0,8571.42857142857,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,2000.0,3.0,1.0,200.0,3,10000.0,2000.0,10000.0,9999,99,0
Built-up  Area,Ready To Move,Frazer Town,3500.0,4.0,2.0,330.0,3,9428.57142857143,3500.0,9428.57142857143,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,2350.0,4.0,3.0,285.0,3,12127.659574468084,2350.0,12127.659574468085,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,1550.0,2.0,2.0,140.0,2,9032.258064516129,1550.0,9032.258064516129,9999,99,0
Built-up  Area,Ready To Move,Frazer Town,1900.0,4.0,2.0,145.0,3,7631.578947368421,1900.0,7631.578947368421,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,2560.0,3.0,2.0,265.0,3,10351.5625,2560.0,10351.5625,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,2400.0,3.0,2.0,260.0,3,10833.333333333334,2400.0,10833.333333333334,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,2560.0,3.0,0.0,288.0,3,11250.0,2560.0,11250.0,9999,99,0
Built-up  Area,Ready To Move,Frazer Town,3436.0,5.0,0.0,341.0,4,9924.330616996507,3436.0,9924.330616996507,9999,99,0
Built-up  Area,Ready To Move,Frazer Town,1315.0,2.0,2.0,140.0,2,10646.38783269962,1315.0,10646.38783269962,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,1706.0,3.0,3.0,154.0,3,9026.963657678782,1706.0,9026.963657678782,9999,99,0
Built-up  Area,18-Apr,Frazer Town,2079.0,3.0,3.0,220.0,3,10582.010582010582,2079.0,10582.010582010582,2018,4,0
Built-up  Area,Ready To Move,Frazer Town,3435.0,2.0,1.0,341.0,4,9927.21979621543,3435.0,9927.21979621543,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,3436.0,5.0,0.0,345.0,4,10040.745052386495,3436.0,10040.745052386495,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,3100.0,3.0,0.0,400.0,3,12903.225806451614,3100.0,12903.225806451614,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,5400.0,3.0,2.0,400.0,3,7407.407407407408,5400.0,7407.407407407408,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,1180.0,2.0,1.0,105.0,2,8898.305084745763,1180.0,8898.305084745763,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,2900.0,4.0,2.0,325.0,4,11206.896551724138,2900.0,11206.896551724138,9999,99,0
Super built-up  Area,Ready To Move,Frazer Town,1870.0,3.0,3.0,180.0,3,9625.66844919786,1870.0,9625.668449197861,9999,99,0
Plot  Area,Ready To Move,Frazer Town,896.0,1.0,0.0,100.0,1,11160.714285714286,896.0,11160.714285714286,9999,99,0
Built-up  Area,Ready To Move,Frazer Town,1420.0,2.0,0.0,120.0,2,8450.704225352112,1420.0,8450.704225352112,9999,99,0
Super built-up  Area,Ready To Move,Gm Palaya,1820.0,2.0,3.0,86.0,3,4725.274725274725,1820.0,4725.274725274725,9999,99,0
Super built-up  Area,18-May,Gm Palaya,1225.0,2.0,2.0,47.0,2,3836.734693877551,1225.0,3836.734693877551,2018,5,0
Super built-up  Area,18-Mar,Gm Palaya,1140.0,2.0,2.0,48.95,2,4293.859649122807,1140.0,4293.859649122807,2018,3,0
Built-up  Area,Ready To Move,Gm Palaya,1315.0,2.0,2.0,65.0,3,4942.9657794676805,1315.0,4942.9657794676805,9999,99,0
Super built-up  Area,Ready To Move,Gm Palaya,1315.0,3.0,1.0,65.0,3,4942.9657794676805,1315.0,4942.9657794676805,9999,99,0
Super built-up  Area,Ready To Move,Gm Palaya,1315.0,3.0,0.0,64.0,3,4866.920152091255,1315.0,4866.920152091255,9999,99,0
Built-up  Area,Ready To Move,Gm Palaya,1735.0,3.0,2.0,70.0,3,4034.5821325648417,1735.0,4034.5821325648417,9999,99,0
Super built-up  Area,Ready To Move,Gm Palaya,1643.0,2.0,2.0,70.0,3,4260.49908703591,1643.0,4260.49908703591,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1325.0,2.0,2.0,60.8,3,4588.679245283019,1325.0,4588.679245283019,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1060.0,2.0,1.0,48.7,2,4594.33962264151,1060.0,4594.33962264151,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1150.0,2.0,1.0,52.75,2,4586.95652173913,1150.0,4586.95652173913,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1295.0,2.0,1.0,59.5,3,4594.594594594595,1295.0,4594.594594594595,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1320.0,2.0,2.0,60.6,3,4590.909090909091,1320.0,4590.909090909091,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1295.0,2.0,2.0,59.5,3,4594.594594594595,1295.0,4594.594594594595,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1150.0,2.0,2.0,52.8,2,4591.304347826087,1150.0,4591.304347826087,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1150.0,2.0,1.0,52.8,2,4591.304347826087,1150.0,4591.304347826087,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1060.0,2.0,1.0,48.5,2,4575.471698113208,1060.0,4575.471698113208,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1150.0,2.0,1.0,52.5,2,4565.217391304348,1150.0,4565.217391304348,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1325.0,2.0,2.0,60.8,3,4588.679245283019,1325.0,4588.679245283019,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1060.0,2.0,1.0,48.66,2,4590.566037735849,1060.0,4590.566037735849,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1150.0,2.0,2.0,52.0,2,4521.739130434783,1150.0,4521.739130434783,9999,99,0
Super built-up  Area,Ready To Move,Garudachar Palya,1154.0,2.0,1.0,51.8,2,4488.734835355286,1154.0,4488.734835355286,9999,99,0
Plot  Area,Ready To Move,Giri Nagar,2400.0,4.0,1.0,400.0,4,16666.666666666668,2400.0,16666.666666666668,9999,99,0
Plot  Area,Ready To Move,Giri Nagar,1800.0,3.0,2.0,252.0,3,14000.0,1800.0,14000.0,9999,99,0
Plot  Area,Ready To Move,Giri Nagar,1350.0,3.0,0.0,240.0,3,17777.777777777777,1350.0,17777.777777777777,9999,99,0
Plot  Area,Ready To Move,Giri Nagar,2400.0,4.0,2.0,400.0,4,16666.666666666668,2400.0,16666.666666666668,9999,99,0
Built-up  Area,Ready To Move,Giri Nagar,3000.0,4.0,1.0,375.0,6,12500.0,3000.0,12500.0,9999,99,0
Plot  Area,Ready To Move,Giri Nagar,2400.0,6.0,1.0,400.0,6,16666.666666666668,2400.0,16666.666666666668,9999,99,0
Plot  Area,Ready To Move,Giri Nagar,4000.0,3.0,2.0,750.0,4,18750.0,4000.0,18750.0,9999,99,0
Built-up  Area,Ready To Move,Gollarapalya Hosahalli,861.0,2.0,1.0,34.5,2,4006.968641114983,861.0,4006.968641114983,9999,99,0
Super built-up  Area,Ready To Move,Gollarapalya Hosahalli,1408.0,3.0,3.0,62.0,3,4403.409090909091,1408.0,4403.409090909091,9999,99,0
Built-up  Area,Ready To Move,Gollarapalya Hosahalli,861.0,2.0,1.0,34.5,2,4006.968641114983,861.0,4006.968641114983,9999,99,0
Super built-up  Area,Ready To Move,Gollarapalya Hosahalli,1318.0,3.0,1.0,54.0,3,4097.11684370258,1318.0,4097.11684370258,9999,99,0
Built-up  Area,Ready To Move,Gollarapalya Hosahalli,861.0,2.0,0.0,36.5,2,4239.256678281068,861.0,4239.256678281068,9999,99,0
Super built-up  Area,Ready To Move,Gollarapalya Hosahalli,1320.0,3.0,2.0,60.0,3,4545.454545454545,1320.0,4545.454545454545,9999,99,0
Built-up  Area,Ready To Move,Gollarapalya Hosahalli,1345.0,3.0,2.0,60.0,3,4460.966542750929,1345.0,4460.966542750929,9999,99,0
Built-up  Area,Ready To Move,Gollarapalya Hosahalli,1905.0,3.0,0.0,86.0,4,4514.435695538058,1905.0,4514.435695538058,9999,99,0
Super built-up  Area,Ready To Move,Gollarapalya Hosahalli,1318.0,3.0,2.0,56.0,3,4248.86191198786,1318.0,4248.86191198786,9999,99,0
Super built-up  Area,Ready To Move,Gollarapalya Hosahalli,1129.0,2.0,1.0,50.0,2,4428.697962798937,1129.0,4428.697962798937,9999,99,0
Built-up  Area,Ready To Move,Gottigere,1100.0,2.0,2.0,40.0,2,3636.363636363637,1100.0,3636.3636363636365,9999,99,0
Built-up  Area,Ready To Move,Gottigere,967.0,2.0,3.0,45.0,2,4653.567735263702,967.0,4653.567735263702,9999,99,0
Super built-up  Area,Ready To Move,Gottigere,1618.0,3.0,3.0,82.5,3,5098.887515451174,1618.0,5098.887515451174,9999,99,0
